1.606660461354E9,1953,1953,0,0,1,6060,1,13,8,13,860,1,2555904,2555904,251658240,2116288,2555904,2555904,251658240,2116288,847,1,1,0,0,0,0,23068672,29360128,613941248,0,5111808,2555904,251658240,5066304,0,0,0,1,5111808,2555904,251658240,5055872,1,104857600,117440512,1655701504,22681880,17956864,2555904,-1,17191632,0,0,8,240381952,1436020736,1541992448,0.00039099028919418446,17812500000,0.37771543703675237,-1,7448702976,12010651648,1,1606657762334,2699189,2828125000,1,921875000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0450179,0,40976,6,40976,1953,1953,0,1,0.013,1,104857600,117440512,1655701504,24120608,5328256,5111808,2555904,251658240,5055872,16,14,0,0,16,17,0,17.828125,1606657762.334,0.0492779,335,335,0,1
1.606661016354E9,1953,1953,0,0,1,6130,1,13,8,13,860,1,2555904,2555904,251658240,2116288,2555904,2555904,251658240,2116288,847,1,1,0,0,0,0,23068672,29360128,615514112,0,5177344,2555904,251658240,5128512,0,0,0,1,5177344,2555904,251658240,5118976,1,104333312,117440512,1655701504,22641192,18022400,2555904,-1,17292328,0,0,8,238866432,1887432704,2329096192,0.0005204297678046551,19890625000,0.3578325300776505,-1,7448702976,11743670272,1,1606657762334,3254191,2359375000,1,578125000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.05991,0,40976,6,40976,1953,1953,0,1,0.013,1,104333312,117440512,1655701504,24073768,5404544,5177344,2555904,251658240,5118976,16,14,0,0,16,17,0,19.90625,1606657762.334,0.0679958,335,335,0,1
1.606664706355E9,1948,1953,5,0,1,7239,2,83,8,70,3600938,2,5308416,2555904,251658240,5219008,5308416,2555904,251658240,5219008,3600868,1,1,0,0,0,0,23068672,29360128,619708416,0,6225920,2555904,251658240,6140096,0,0,0,1,6225920,2555904,251658240,6123712,1,102236160,117440512,1655701504,8801856,19333120,2555904,-1,18503528,0,0,8,237158400,1913880576,2908778496,0.0005206511748422952,33781250000,0.23482427474175638,-1,7448702976,13593935872,1,1606657762334,6944195,4875000000,1,1078125000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0522532,0,40976,6,40976,1948,1953,5,2,0.083,1,102236160,117440512,1655701504,10306424,6461952,6225920,2555904,251658240,6123712,16,14,0,0,16,17,0,33.78125,1606657762.334,0.0579781,335,335,0,1
1.606665591353E9,1948,1953,5,0,1,7332,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6488064,2555904,251658240,6390272,0,0,0,1,6488064,2555904,251658240,6390272,1,102236160,117440512,1655701504,24567664,19857408,2555904,-1,18872192,0,0,8,237527040,2047737856,2351677440,0.0002605333821480906,36906250000,0.16394747001053278,-1,7448702976,12541849600,1,1606657762334,7829191,5468750000,1,1359375000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0500409,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,26046824,6717056,6488064,2555904,251658240,6390272,16,14,0,0,16,17,0,36.921875,1606657762.334,0.0580021,335,335,0,1
1.606666206354E9,1948,1953,5,0,1,7617,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6619136,2555904,251658240,6543616,0,0,0,1,6619136,2555904,251658240,6538240,1,102236160,117440512,1655701504,16462824,19988480,2555904,-1,19043368,0,0,8,236621824,2119413760,2386690048,0.0002606154780528175,39093750000,0.19347160598697688,-1,7448702976,12541849600,1,1606657762334,8444188,5781250000,1,1312500000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0332871,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,17950040,6884608,6619136,2555904,251658240,6538240,16,14,0,0,16,17,0,39.109375,1606657762.334,0.0369964,335,335,0,1
1.606666641353E9,1948,1953,5,0,1,7639,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6619136,2555904,251658240,6554304,0,0,0,1,6619136,2555904,251658240,6532800,1,102236160,117440512,1655701504,9396704,19988480,2555904,-1,19037928,0,0,8,237076480,2603466752,2184712192,0.0002599484821204689,40500000000,0.16920167479679693,-1,7448702976,12541849600,1,1606657762334,8879194,6109375000,1,1500000000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0827124,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,10850560,6888640,6619136,2555904,251658240,6532800,16,14,0,0,16,17,0,40.515625,1606657762.334,0.0900008,335,335,0,1
1.606666866353E9,1948,1953,5,0,1,7644,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6619136,2555904,251658240,6554304,0,0,0,1,6619136,2555904,251658240,6537216,1,102236160,117440512,1655701504,19251696,19988480,2555904,-1,19042720,0,0,8,237101056,2339151872,1831694336,0.000390855696060338,41218750000,0.28452142816655,-1,7448702976,12541849600,1,1606657762334,9104189,6250000000,1,1546875000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0365452,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,20644384,6893056,6619136,2555904,251658240,6537216,16,14,0,0,16,17,0,41.21875,1606657762.334,0.0405339,335,335,0,1
1.606668426353E9,1948,1953,5,0,1,8237,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6881280,2555904,251658240,6797504,0,0,0,1,6881280,2555904,251658240,6790400,1,102236160,117440512,1655701504,15849264,20250624,2555904,-1,19301176,0,0,8,237633536,1971695616,2419494912,0.0005204927228954705,46828125000,0.2842735632725506,-1,7448702976,13424455680,1,1606657762334,10664191,7578125000,1,1812500000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0614109,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,17331848,7147968,6881280,2555904,251658240,6790400,16,14,0,0,16,17,0,46.84375,1606657762.334,0.0690153,335,335,0,1
1.606669371354E9,1948,1953,5,0,1,8381,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7012352,2555904,251658240,6906240,0,0,0,1,7012352,2555904,251658240,6899776,1,102236160,117440512,1655701504,23563328,20381696,2555904,-1,19414872,0,0,8,237228032,1560571904,2257104896,0.00039063820617562346,50328125000,0.24273654896951868,-1,7448702976,14008287232,1,1606657762334,11609190,7828125000,1,2000000000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0489797,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,25100136,7261056,7012352,2555904,251658240,6899776,16,14,0,0,16,17,0,50.34375,1606657762.334,0.0570084,335,335,0,1
1.606675356355E9,1952,1952,0,0,1,2900,1,9,8,9,523,1,2555904,2555904,251658240,1742528,2555904,2555904,251658240,1742528,514,1,1,0,0,0,0,29360128,29360128,611319808,0,4521984,2555904,251658240,4454912,0,0,0,1,4521984,2555904,251658240,4261120,1,112721920,117440512,1655701504,20050088,17104896,2555904,-1,16169088,0,0,8,246530048,1597358080,2373320704,0.000260634805836194,4875000000,0.30814479417009566,-1,7448702976,12829638656,1,1606675060836,295579,125000000,1,15625000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.03651,0,40976,6,40976,1952,1952,0,1,0.009,1,112721920,117440512,1655701504,21607752,4406464,4521984,2555904,251658240,4262976,16,14,0,0,16,17,0,4.875,1606675060.836,0.0409986,335,335,0,1
1.606676916354E9,1953,1953,0,0,1,3991,1,9,8,9,523,1,2555904,2555904,251658240,1742528,2555904,2555904,251658240,1742528,514,1,1,0,0,0,0,23068672,29360128,614465536,0,4915200,2555904,251658240,4842624,0,0,0,1,4915200,2555904,251658240,4842624,1,102236160,117440512,1655701504,28745048,17760256,2555904,-1,16950256,0,0,8,241995776,2252926976,2481131520,0.0006505494046061932,9437500000,0.3055198779021582,-1,7448702976,12987555840,1,1606675060836,1855579,828125000,1,140625000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0446585,0,40976,6,40976,1953,1953,0,1,0.009,1,102236160,117440512,1655701504,30184184,5086976,4915200,2555904,251658240,4842624,16,14,0,0,16,17,0,9.453125,1606675060.836,0.0500136,335,335,0,1
