1.606658436354E9,1953,1953,0,0,1,4372,1,13,8,13,860,1,2555904,2555904,251658240,2116288,2555904,2555904,251658240,2116288,847,1,1,0,0,0,0,27787264,29360128,610795520,0,4390912,2555904,251658240,4308352,0,0,0,1,4390912,2555904,251658240,4088384,1,110624768,117440512,1655701504,25593560,16973824,2555904,-1,16020664,0,0,8,250138624,1329295360,3061899264,0.0006514575658628144,8828125000,0.5650045757536519,-1,7448702976,11743670272,1,1606657762334,674190,1453125000,1,593750000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.052509599,0,40976,6,40976,1953,1953,0,1,0.013,1,110624768,117440512,1655701504,27096576,4384768,4390912,2555904,251658240,4088384,16,14,0,0,16,17,0,8.828125,1606657762.334,0.0569942,335,335,0,1
1.606658871355E9,1953,1953,0,0,1,5059,1,13,8,13,860,1,2555904,2555904,251658240,2116288,2555904,2555904,251658240,2116288,847,1,1,0,0,0,0,25690112,29360128,613416960,0,4456448,2555904,251658240,4347712,0,0,0,1,4456448,2555904,251658240,4347712,1,104857600,117440512,1655701504,26075936,17301504,2555904,-1,16336432,0,0,8,248082432,970825728,2225029120,0.0005219788228197289,11140625000,0.5195894890730672,-1,7448702976,11743670272,1,1606657762334,1109192,828125000,1,250000000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0605814,0,40976,6,40976,1953,1953,0,1,0.013,1,104857600,117440512,1655701504,27559056,4562240,4456448,2555904,251658240,4347712,16,14,0,0,16,17,0,11.15625,1606657762.334,0.0708558,335,335,0,1
1.606668171354E9,1948,1953,5,0,1,8237,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6881280,2555904,251658240,6797504,0,0,0,1,6881280,2555904,251658240,6790400,1,102236160,117440512,1655701504,21720032,20250624,2555904,-1,19301176,0,0,8,237481984,1560535040,1793105920,0.00039035609149569043,46000000000,0.24546314913123746,-1,7448702976,13424455680,1,1606657762334,10409190,7078125000,1,1828125000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0609798,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,23172536,7130688,6881280,2555904,251658240,6790400,16,14,0,0,16,17,0,46.015625,1606657762.334,0.0679712,335,335,0,1
1.606668216355E9,1948,1953,5,0,1,8237,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6881280,2555904,251658240,6797504,0,0,0,1,6881280,2555904,251658240,6790400,1,102236160,117440512,1655701504,9639200,20250624,2555904,-1,19301176,0,0,8,237481984,2009956352,2568257536,0.0005205140361431888,46171875000,0.22822943459820677,-1,7448702976,13424455680,1,1606657762334,10454195,7062500000,1,1750000000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0603633,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,11148112,7147968,6881280,2555904,251658240,6790400,16,14,0,0,16,17,0,46.1875,1606657762.334,0.0669378,335,335,0,1
1.606669716354E9,1948,1953,5,0,1,8385,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7012352,2555904,251658240,6924352,0,0,0,1,7012352,2555904,251658240,6924352,1,102236160,117440512,1655701504,17098952,20381696,2555904,-1,19439448,0,0,8,237547520,1552207872,2143166464,0.0003906610970853707,51687500000,0.21078674607637793,-1,7448702976,13934960640,1,1606657762334,11954190,8031250000,1,1937500000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0489005,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,18615848,7285632,7012352,2555904,251658240,6924352,16,14,0,0,16,17,0,51.703125,1606657762.334,0.0559787,335,335,0,1
1.606669776354E9,1948,1953,5,0,1,8385,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7012352,2555904,251658240,6924352,0,0,0,1,7012352,2555904,251658240,6924352,1,102236160,117440512,1655701504,9001712,20381696,2555904,-1,19439448,0,0,8,237576192,1378066432,1981386752,0.0005205882716103555,51875000000,0.31195895377764427,-1,7448702976,13934960640,1,1606657762334,12014192,8500000000,1,2046875000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0522445,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,10482568,7285632,7012352,2555904,251658240,6924352,16,14,0,0,16,17,0,51.875,1606657762.334,0.0569916,335,335,0,1
1.606670016354E9,1948,1953,5,0,1,8410,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7012352,2555904,251658240,6937984,0,0,0,1,7012352,2555904,251658240,6929152,1,102236160,117440512,1655701504,22814872,20381696,2555904,-1,19444248,0,0,8,238178304,1861636096,2751426560,0.000390578172280998,52625000000,0.23225330809590816,-1,7448702976,13934960640,1,1606657762334,12254190,8250000000,1,1984375000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0524207,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,24223632,7290432,7012352,2555904,251658240,6929152,16,14,0,0,16,17,0,52.625,1606657762.334,0.0597536,335,335,0,1
1.606670061354E9,1948,1953,5,0,1,8410,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7012352,2555904,251658240,6937984,0,0,0,1,7012352,2555904,251658240,6929152,1,102236160,117440512,1655701504,10917536,20381696,2555904,-1,19444248,0,0,8,238178304,1966333952,2865885184,0.0003907455997218982,52750000000,0.15716104839136857,-1,7448702976,13934960640,1,1606657762334,12299190,9062500000,1,2531250000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0423077,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,12314520,7290432,7012352,2555904,251658240,6929152,16,14,0,0,16,17,0,52.75,1606657762.334,0.0480011,335,335,0,1
1.606672431353E9,1950,1955,5,0,1,8993,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7143424,2555904,251658240,7016704,0,0,0,1,7143424,2555904,251658240,7005952,1,102236160,117440512,1655701504,13182864,20512768,2555904,-1,19530840,0,0,8,238882816,2174464000,2602332160,0.00026040672433793146,57343750000,0.218857897248212,-1,7448702976,13154914304,1,1606657762334,14669227,9078125000,1,2156250000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0357768,0,40976,6,40976,1950,1955,5,4,0.234,1,102236160,117440512,1655701504,14610584,7386048,7143424,2555904,251658240,7005952,16,14,0,0,16,17,0,57.34375,1606657762.334,0.0400009,335,335,0,1
1.606675761354E9,1953,1953,0,0,1,3321,1,9,8,9,523,1,2555904,2555904,251658240,1742528,2555904,2555904,251658240,1742528,514,1,1,0,0,0,0,27262976,29360128,610271232,0,4587520,2555904,251658240,4459776,0,0,0,1,4587520,2555904,251658240,4219392,1,110100480,117440512,1655701504,35677792,17432576,2555904,-1,16185824,0,0,8,247144448,1097531392,2699542528,0.0006510080789898446,6250000000,0.26094378542245766,-1,7448702976,13920862208,1,1606675060836,700579,437500000,1,125000000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0476952,0,40976,6,40976,1953,1953,0,1,0.009,1,111673344,117440512,1655701504,9965944,4525504,4587520,2555904,251658240,4220160,16,14,0,0,16,17,0,6.28125,1606675060.836,0.0519943,335,335,0,1
