1.606661106353E9,1953,1953,0,0,1,6134,1,13,8,13,860,1,2555904,2555904,251658240,2116288,2555904,2555904,251658240,2116288,847,1,1,0,0,0,0,23068672,29360128,615514112,0,5242880,2555904,251658240,5134848,0,0,0,1,5242880,2555904,251658240,5134848,1,104333312,117440512,1655701504,21883944,18087936,2555904,-1,17312312,0,0,8,238931968,1643397120,2103222272,0.0005207663905497161,20218750000,0.3890112982457282,-1,7448702976,12019658752,1,1606657762334,3344189,2484375000,1,625000000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0569361,0,40976,6,40976,1953,1953,0,1,0.013,1,104333312,117440512,1655701504,23387656,5420416,5242880,2555904,251658240,5134848,16,14,0,0,16,17,0,20.21875,1606657762.334,0.0609913,335,335,0,1
1.606661916353E9,1948,1953,5,0,1,6483,2,83,8,70,3600938,2,5308416,2555904,251658240,5219008,5308416,2555904,251658240,5219008,3600868,1,1,0,0,0,0,23068672,29360128,617611264,0,5636096,2555904,251658240,5565504,0,0,0,1,5636096,2555904,251658240,5556480,1,103284736,117440512,1655701504,28855424,18743296,2555904,-1,17844240,0,0,8,236392448,1970442240,2154741760,0.0005210103135900556,23625000000,0.30700991537799494,-1,7448702976,11743670272,1,1606657762334,4154190,2984375000,1,781250000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0578824,0,40976,6,40976,1948,1953,5,2,0.083,1,103284736,117440512,1655701504,30356112,5858432,5636096,2555904,251658240,5556480,16,14,0,0,16,17,0,23.625,1606657762.334,0.0649719,335,335,0,1
1.606662366354E9,1948,1953,5,0,1,6633,2,83,8,70,3600938,2,5308416,2555904,251658240,5219008,5308416,2555904,251658240,5219008,3600868,1,1,0,0,0,0,23068672,29360128,618659840,0,5701632,2555904,251658240,5615872,0,0,0,1,5701632,2555904,251658240,5593344,1,102760448,117440512,1655701504,25863648,18808832,2555904,-1,17887328,0,0,8,238686208,1537826816,1699880960,0.0003908619013984376,25406250000,0.4004679634984122,-1,7448702976,12130144256,1,1606657762334,4604188,3281250000,1,843750000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0439138,0,40976,6,40976,1948,1953,5,2,0.083,1,102760448,117440512,1655701504,27340768,5902016,5701632,2555904,251658240,5593344,16,14,0,0,16,17,0,25.421875,1606657762.334,0.0490243,335,335,0,1
1.606662456354E9,1948,1953,5,0,1,6647,2,83,8,70,3600938,2,5308416,2555904,251658240,5219008,5308416,2555904,251658240,5219008,3600868,1,1,0,0,0,0,23068672,29360128,618659840,0,5701632,2555904,251658240,5615872,0,0,0,1,5701632,2555904,251658240,5596608,1,102760448,117440512,1655701504,25180944,18808832,2555904,-1,17890592,0,0,8,238747648,1252462592,2497683456,0.00039092035596574636,25718750000,0.4917019126712131,-1,7448702976,13222129664,1,1606657762334,4694189,3437500000,1,812500000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0447417,0,40976,6,40976,1948,1953,5,2,0.083,1,102760448,117440512,1655701504,26621536,5902656,5701632,2555904,251658240,5596608,16,14,0,0,16,17,0,25.734375,1606657762.334,0.049545,335,335,0,1
1.606666356354E9,1948,1953,5,0,1,7627,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6619136,2555904,251658240,6551168,0,0,0,1,6619136,2555904,251658240,6541440,1,102236160,117440512,1655701504,30767560,19988480,2555904,-1,19046568,0,0,8,237076480,2143916032,2149933056,0.0003907047949426205,39578125000,0.21090635805938696,-1,7448702976,12541849600,1,1606657762334,8594189,5875000000,1,1343750000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0439266,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,9179448,6887808,6619136,2555904,251658240,6541440,16,14,0,0,16,17,0,39.59375,1606657762.334,0.0494402,335,335,0,1
1.606667676354E9,1948,1953,5,0,1,7707,3,170,8,87,7201039,3,6225920,2555904,251658240,6118528,6225920,2555904,251658240,6118528,7200952,1,1,0,0,0,0,23068672,29360128,619708416,0,6815744,2555904,251658240,6698368,0,0,0,1,6815744,2555904,251658240,6698368,1,102236160,117440512,1655701504,13587008,20185088,2555904,-1,19206880,0,0,8,237510656,1943666688,2683273216,0.0003906153726331159,43843750000,0.4947415199604702,-1,7448702976,13626126336,1,1606657762334,9914192,7078125000,1,1703125000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0597232,0,40976,6,40976,1948,1953,5,3,0.17,1,102236160,117440512,1655701504,15021152,7055936,6815744,2555904,251658240,6698368,16,14,0,0,16,17,0,43.859375,1606657762.334,0.0659712,335,335,0,1
1.606668966353E9,1948,1953,5,0,1,8261,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,6881280,2555904,251658240,6804608,0,0,0,1,6881280,2555904,251658240,6788992,1,102236160,117440512,1655701504,14670680,20250624,2555904,-1,19299768,0,0,8,237981696,1464725504,2755948544,0.0003908141436238034,48843750000,0.22319207860691725,-1,7448702976,14505062400,1,1606657762334,11204190,7531250000,1,1828125000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0507162,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,16132016,7150272,6881280,2555904,251658240,6788992,16,14,0,0,16,17,0,48.859375,1606657762.334,0.0559748,335,335,0,1
1.606669266354E9,1948,1953,5,0,1,8281,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,6946816,2555904,251658240,6839872,0,0,0,1,6946816,2555904,251658240,6829888,1,102236160,117440512,1655701504,20430440,20316160,2555904,-1,19353688,0,0,8,238108672,1533235200,2319945728,0.0006509269950277094,49937500000,0.14889380936841834,-1,7448702976,14008287232,1,1606657762334,11504192,7734375000,1,1859375000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0544798,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,21939824,7150272,6946816,2555904,251658240,6840512,16,14,0,0,16,17,0,49.9375,1606657762.334,0.0657821,335,335,0,1
1.606670121354E9,1948,1953,5,0,1,8410,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7012352,2555904,251658240,6937984,0,0,0,1,7012352,2555904,251658240,6929152,1,102236160,117440512,1655701504,25770496,20381696,2555904,-1,19444248,0,0,8,238178304,1714978816,2536538112,0.00039065924258481,52937500000,0.21834353176224375,-1,7448702976,13934960640,1,1606657762334,12359190,8265625000,1,2093750000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0491673,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,27252560,7290432,7012352,2555904,251658240,6929152,16,14,0,0,16,17,0,52.953125,1606657762.334,0.0550003,335,335,0,1
1.606670196353E9,1948,1953,5,0,1,8410,4,234,8,64,10801107,4,6881280,2555904,251658240,6791232,6881280,2555904,251658240,6791232,10801043,1,1,0,0,0,0,23068672,29360128,619708416,0,7012352,2555904,251658240,6937984,0,0,0,1,7012352,2555904,251658240,6929152,1,102236160,117440512,1655701504,21504544,20381696,2555904,-1,19444248,0,0,8,238178304,1949769728,2871119872,0.0003906611127132592,53218750000,0.12231584119910022,-1,7448702976,13934960640,1,1606657762334,12434190,8312500000,1,2109375000,14,1,16,1,1,1,0,1,16,1,1,17,6,40976,40976,0,0,1,0,0.0488419,0,40976,6,40976,1948,1953,5,4,0.234,1,102236160,117440512,1655701504,22955824,7290432,7012352,2555904,251658240,6929152,16,14,0,0,16,17,0,53.234375,1606657762.334,0.05653,335,335,0,1
